timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
86205,-1.78,-8.96,4.26,-0.78,0.27,0.27,0.75,-20.08,-6.49,10.079563482611736
86212,-1.81,-8.89,4.32,-0.76,0.27,0.27,0.53,-20.02,-6.77,10.048412809991438
86219,-1.82,-8.78,4.41,-0.73,0.28,0.26,0.94,-20.15,-6.43,9.992442143940588
86226,-1.79,-8.73,4.44,-0.71,0.3,0.23,1.32,-19.69,-5.86,9.956435104996164
86233,-1.81,-8.6,4.45,-0.71,0.31,0.22,1.52,-19.39,-3.54,9.850817224981895
86240,-1.84,-8.52,4.39,-0.7,0.31,0.22,0.94,-17.8,-1.81,9.75951330753742
86247,-2.0,-8.5,4.24,-0.71,0.32,0.24,1.87,-19.58,-4.28,9.707090192225474
86254,-2.13,-8.6,4.16,-0.72,0.33,0.28,1.81,-19.89,-4.31,9.787875152452653
86261,-2.35,-8.81,4.02,-0.72,0.33,0.32,1.71,-19.51,-3.67,9.964888358632022
86268,-2.47,-8.91,3.93,-0.75,0.33,0.32,1.86,-19.96,-3.49,10.046586484970904
86275,-2.5,-8.93,3.82,-0.77,0.34,0.34,1.89,-19.82,-2.97,10.029322010983591
86282,-2.48,-8.81,3.86,-0.74,0.33,0.35,1.9,-19.88,-2.84,9.933081092994255
86289,-2.31,-8.4,4.08,-0.74,0.32,0.32,1.56,-18.12,2.0,9.619901246894376
86296,-2.13,-8.17,4.18,-0.67,0.32,0.32,1.08,-19.51,-2.24,9.42115704146789
86303,-1.69,-7.85,4.19,-0.64,0.31,0.26,2.02,-19.58,-2.03,9.05730092246029
86310,-1.5,-7.76,4.12,-0.65,0.3,0.19,2.31,-20.13,-1.49,8.913024178133929
86317,-1.33,-7.63,3.86,-0.65,0.32,0.15,2.19,-20.01,-1.11,8.653635074348815
86324,-1.3,-7.56,3.7,-0.69,0.32,0.15,2.53,-20.08,-1.11,8.516666014350921
86331,-1.38,-7.69,3.37,-0.73,0.34,0.18,2.75,-20.02,3.16,8.508666170440582
86338,-1.56,-7.8,3.24,-0.78,0.37,0.27,1.87,-17.52,0.18,8.58901624168915
86345,-2.06,-8.2,3.1,-0.78,0.41,0.35,3.08,-19.32,-1.33,9.005198498645102
86352,-2.27,-8.53,3.06,-0.85,0.41,0.35,3.35,-19.38,0.0,9.34223741937658
86359,-2.79,-9.01,3.07,-0.9,0.43,0.4,3.65,-19.35,0.2,9.9191279858665
86366,-3.01,-9.2,3.11,-0.92,0.45,0.42,3.45,-19.86,-0.04,10.167212007231877
86373,-3.3,-9.35,3.18,-0.92,0.46,0.4,3.62,-19.79,0.79,10.412727788624842
86380,-3.43,-9.34,3.23,-0.91,0.46,0.4,3.77,-20.32,2.06,10.46104201310749
86387,-3.44,-9.25,3.36,-0.89,0.46,0.34,2.88,-18.14,5.86,10.425243402434305
86394,-3.33,-9.15,3.43,-0.86,0.45,0.27,3.61,-19.86,3.49,10.323579805474456
86401,-3.02,-9.04,3.53,-0.86,0.44,0.2,4.14,-19.75,3.61,10.163803421947907
86408,-2.84,-8.89,3.5,-0.83,0.44,0.2,4.02,-19.91,4.06,9.967331638909185
86415,-2.41,-8.51,3.39,-0.8,0.44,0.15,3.81,-19.76,3.77,9.472080024999787
86422,-2.23,-8.33,3.31,-0.77,0.45,0.15,4.31,-20.15,3.54,9.236768915589478
86429,-1.96,-8.03,3.1,-0.77,0.45,0.16,4.18,-20.51,4.15,8.827938604226922
86436,-1.79,-7.91,2.94,-0.77,0.46,0.16,0.34,-17.87,4.78,8.62645929683784
86443,-1.67,-7.72,2.74,-0.81,0.49,0.2,3.71,-19.82,4.56,8.360316979636597
86450,-1.76,-7.66,2.71,-0.86,0.53,0.25,4.18,-19.38,5.41,8.31368149498163
86457,-2.07,-7.74,2.79,-0.86,0.53,0.32,4.46,-19.32,5.5,8.483902403964816
86464,-2.32,-7.75,2.84,-0.91,0.55,0.32,4.46,-19.35,6.33,8.573826450307937
86471,-2.61,-8.21,2.91,-0.96,0.56,0.38,4.62,-19.25,6.94,9.093090783666463
86478,-2.64,-8.42,2.85,-1.03,0.55,0.43,5.17,-19.56,9.32,9.27299843632037
86485,-2.75,-8.61,2.69,-1.03,0.55,0.45,4.41,-18.09,9.88,9.430307524147873
86492,-2.79,-8.68,2.6,-1.05,0.54,0.45,5.33,-20.23,8.87,9.480849118090635
86499,-2.88,-8.42,2.35,-1.01,0.53,0.46,5.38,-20.43,9.46,9.203982833534624
86506,-2.9,-8.09,2.27,-0.95,0.51,0.48,5.42,-19.94,9.65,8.888813194122148
86513,-2.37,-7.51,2.06,-0.95,0.51,0.5,5.64,-19.88,10.27,8.140061424829668
86520,-2.11,-7.29,2.07,-0.89,0.48,0.5,5.32,-20.3,10.3,7.866454093173112
86527,-1.42,-6.72,2.1,-0.9,0.46,0.46,5.66,-20.49,10.33,7.1822559130122885
86534,-1.21,-6.5,2.06,-0.97,0.46,0.36,5.29,-19.09,15.67,6.9251498178739785
86541,-0.86,-6.32,1.42,-0.97,0.46,0.28,5.31,-19.73,11.31,6.534401273261385
86548,-1.03,-6.42,1.0,-1.11,0.5,0.28,5.61,-20.4,12.92,6.5785484721175385
86555,-1.57,-7.28,-0.21,-1.3,0.54,0.32,6.26,-20.2,12.29,7.45032885180245
86562,-1.94,-7.97,-0.88,-1.47,0.57,0.5,6.36,-19.85,13.04,8.249781815296693
86569,-2.65,-9.6,-2.06,-1.47,0.57,0.7,6.21,-20.04,13.67,10.169862339284638
86576,-2.93,-10.38,-2.46,-1.55,0.58,0.7,6.14,-20.32,18.25,11.062590112627332
86583,-3.62,-11.79,-2.57,-1.51,0.58,0.8,5.95,-19.0,15.3,12.598150657933886
86590,-4.16,-12.17,-2.31,-1.35,0.6,0.79,7.18,-20.91,16.31,13.067157303713763
86597,-5.61,-12.5,-1.44,-1.35,0.6,0.74,7.64,-21.38,16.68,13.776636018999705
86604,-6.37,-12.63,-1.12,-1.15,0.63,0.74,7.78,-21.38,17.44,14.1897216322238
86611,-7.42,-12.42,-1.3,-0.99,0.63,0.72,7.83,-22.04,18.09,14.525935425988925
86618,-7.73,-12.27,-1.67,-0.88,0.59,0.72,7.73,-21.6,17.25,14.597763527335276
86625,-7.7,-12.23,-2.55,-0.88,0.59,0.67,8.05,-21.34,18.23,14.675333045624551
86632,-7.28,-12.31,-2.91,-0.83,0.51,0.67,7.31,-19.86,23.38,14.59460859358688
86639,-6.0,-12.27,-3.33,-0.73,0.42,0.56,7.88,-21.88,18.42,14.058513434926184
86646,-5.52,-11.94,-3.21,-0.56,0.38,0.36,8.37,-22.33,18.65,13.54024002741458
86653,-5.4,-10.8,-2.29,-0.56,0.38,0.15,8.16,-21.88,18.58,12.29
86660,-5.62,-10.24,-1.77,-0.4,0.39,0.15,8.27,-21.98,18.24,11.814182155358871
86667,-6.38,-9.44,-1.11,-0.37,0.4,0.1,8.05,-21.65,18.63,11.447711561705248
86674,-6.87,-9.29,-1.03,-0.44,0.37,0.25,8.29,-20.37,23.85,11.600081896262628
86681,-7.87,-9.63,-1.38,-0.44,0.37,0.4,7.19,-20.62,19.19,12.51312111345527
86688,-8.22,-10.0,-1.72,-0.54,0.31,0.4,8.83,-21.57,20.3,13.058591041915664
86695,-8.5,-10.86,-2.49,-0.61,0.23,0.35,8.78,-22.04,20.02,14.013910945913706
86702,-8.51,-11.09,-2.74,-0.58,0.17,0.07,9.11,-21.75,20.39,14.244851701579767
86709,-7.75,-11.33,-2.95,-0.58,0.17,0.07,8.65,-22.16,20.58,14.04043802735513
86716,-6.98,-11.23,-2.94,-0.46,0.11,-0.29,8.86,-22.83,21.44,13.545364520750264
86723,-5.06,-10.4,-2.93,-0.31,0.06,-0.56,8.2,-22.52,24.57,11.930989062102102
86730,-4.31,-9.93,-2.86,-0.18,0.04,-0.7,7.61,-19.79,24.69,11.1964547960504
86737,-3.91,-8.83,-2.53,-0.18,0.04,-0.7,7.97,-22.3,21.76,9.982880345872127
86744,-4.08,-8.39,-2.38,-0.11,0.09,-0.69,7.86,-22.05,21.18,9.628234521447846
86751,-4.4,-8.28,-2.36,-0.13,0.17,-0.5,8.05,-22.01,21.22,9.668919277768326
86758,-4.59,-8.54,-2.37,-0.19,0.21,-0.28,7.91,-22.27,21.09,9.980811590246557
86765,-4.86,-9.13,-2.21,-0.19,0.21,-0.28,7.5,-22.41,20.67,10.57641716272576
86772,-4.78,-9.37,-2.01,-0.21,0.22,-0.23,7.0,-20.61,25.81,10.709126948542536
86779,-4.2,-9.47,-1.55,-0.15,0.21,-0.38,6.26,-21.5,21.02,10.474893794210995
86786,-3.74,-9.36,-1.49,-0.07,0.19,-0.61,6.69,-21.46,20.59,10.189077485228974
86793,-3.15,-9.08,-1.67,-0.07,0.19,-0.61,6.59,-21.34,21.27,9.754885955253398
86800,-3.29,-9.05,-1.74,-0.05,0.18,-0.75,6.52,-21.12,20.99,9.78540750301182
86807,-4.16,-9.31,-1.84,-0.07,0.19,-0.72,6.69,-21.06,21.09,10.361819338320853
86814,-4.68,-9.7,-1.9,-0.12,0.19,-0.53,6.18,-21.67,21.65,10.93628821858678
86821,-5.22,-10.37,-1.88,-0.12,0.19,-0.53,5.47,-21.44,26.41,11.760939588315212
86828,-5.17,-10.6,-1.8,-0.12,0.16,-0.37,4.85,-20.33,23.6,11.930167643415578
86835,-4.56,-10.43,-1.56,-0.04,0.1,-0.46,5.66,-21.59,23.28,11.489651865918306
86842,-4.12,-10.12,-1.46,0.05,0.08,-0.77,5.2,-21.92,22.77,11.02362916647689
86849,-3.39,-9.36,-1.44,0.05,0.08,-0.77,5.1,-21.62,22.29,10.058593341019408
86856,-3.12,-9.05,-1.49,0.09,0.1,-1.06,4.81,-21.51,21.86,9.687982246061356
86863,-2.62,-8.73,-1.57,0.11,0.13,-1.12,4.65,-21.12,21.92,9.248902637610584
86870,-2.31,-8.67,-1.58,0.1,0.14,-0.99,4.37,-21.09,21.44,9.110510413802292
86877,-1.8,-8.83,-1.46,0.1,0.14,-0.99,2.56,-19.1,26.43,9.129101817813185
86884,-1.57,-8.99,-1.32,0.11,0.12,-0.83,2.92,-21.13,21.18,9.22103031119625
86891,-1.54,-9.69,-0.9,0.09,0.11,-0.76,2.84,-20.68,21.98,9.85280163202325
86898,-1.78,-10.08,-0.79,0.02,0.13,-0.74,2.76,-20.51,21.97,10.266396641470658
86905,-2.48,-10.43,-0.8,0.02,0.13,-0.74,2.63,-20.64,21.44,10.75059533235253
86912,-2.77,-10.55,-0.75,0.0,0.15,-0.68,2.63,-20.33,21.75,10.9333389227628
86919,-2.71,-10.63,-0.69,0.06,0.12,-0.58,2.0,-19.18,25.88,10.991683219598352
86926,-2.28,-10.55,-0.8,0.13,0.05,-0.59,1.32,-20.02,22.05,10.823164971485928
86933,-1.47,-9.76,-0.9,0.13,0.05,-0.59,2.05,-20.46,22.0,9.911029209925678
86940,-1.15,-9.27,-0.87,0.2,0.01,-0.73,1.8,-20.14,22.39,9.381487088942777
86947,-0.57,-8.9,-0.75,0.27,0.02,-0.83,1.93,-20.15,22.86,8.949715079263697
86954,-0.47,-9.05,-0.8,0.25,0.05,-0.78,1.89,-20.37,22.8,9.097439200126594
86961,-0.8,-9.57,-1.12,0.25,0.05,-0.78,1.91,-20.2,22.32,9.668469372139525
86968,-0.98,-9.94,-1.27,0.18,0.1,-0.59,1.39,-19.82,23.79,10.068609635893129
86975,-1.1,-11.0,-1.29,0.14,0.12,-0.35,0.51,-17.89,24.66,11.129874213125682
86982,-1.11,-11.27,-1.19,0.18,0.11,-0.22,1.14,-20.46,21.13,11.386882804349924
86989,-1.12,-10.93,-0.81,0.18,0.11,-0.22,0.72,-19.83,21.63,11.01705042195959
86996,-1.0,-10.69,-0.65,0.3,0.09,-0.26,0.5,-20.2,20.8,10.75632836984814
