timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
48706,1.24,-3.23,8.07,-1.03,-0.17,-0.05,-23.79,-43.51,-13.81,8.780398624208358
48713,1.24,-3.34,8.01,-1.15,-0.17,-0.05,-23.36,-43.47,-13.07,8.76660139392684
48720,1.27,-3.45,7.97,-1.22,-0.18,-0.08,-23.57,-43.25,-12.2,8.777032528138426
48727,1.33,-3.56,7.96,-1.27,-0.2,-0.09,-23.9,-43.0,-11.22,8.820663240369173
48734,1.46,-3.76,7.84,-1.27,-0.22,-0.1,-23.94,-42.79,-11.52,8.816734089219205
48741,1.56,-3.84,7.77,-1.32,-0.22,-0.1,-23.87,-42.28,-7.29,8.80636701483648
48748,1.7,-3.79,7.63,-1.34,-0.24,-0.09,-24.74,-40.15,-10.73,8.687404675736017
48755,1.75,-3.67,7.65,-1.33,-0.25,-0.06,-24.2,-41.8,-10.48,8.66336539688821
48762,1.76,-3.52,7.65,-1.33,-0.25,-0.03,-24.33,-41.16,-10.76,8.60293554549841
48769,1.76,-3.42,7.63,-1.35,-0.25,-0.03,-24.45,-41.67,-9.84,8.544641595760467
48776,1.74,-3.29,7.55,-1.39,-0.25,-0.01,-24.31,-41.03,-8.75,8.417493688741322
48783,1.67,-3.26,7.57,-1.44,-0.25,0.02,-24.66,-40.31,-7.56,8.40960165525098
48790,1.64,-3.06,7.59,-1.44,-0.24,0.03,-25.23,-38.67,-4.0,8.346334524807881
48797,1.55,-2.9,7.63,-1.49,-0.24,0.03,-24.58,-39.48,-6.84,8.308393346490043
48804,1.41,-2.74,7.75,-1.57,-0.24,0.04,-24.76,-38.91,-6.46,8.340155873843127
48811,1.36,-2.71,7.79,-1.71,-0.24,0.03,-24.73,-38.82,-5.45,8.35929422858174
48818,1.25,-2.87,7.95,-1.71,-0.24,0.01,-24.88,-38.79,-4.49,8.544114933683886
48825,1.2,-2.97,8.0,-1.88,-0.24,0.01,-24.71,-38.47,-3.68,8.61747642874641
48832,1.07,-3.09,8.04,-2.03,-0.25,0.01,-25.3,-38.29,-3.05,8.6795506796147
48839,1.05,-3.2,7.98,-2.14,-0.28,0.02,-25.07,-36.26,2.37,8.661576069053485
48846,1.08,-3.29,7.69,-2.14,-0.31,0.03,-25.27,-37.68,-0.39,8.433658755249706
48853,1.13,-3.24,7.49,-2.23,-0.31,0.03,-24.41,-37.66,1.11,8.238604250721114
48860,1.24,-3.24,7.14,-2.29,-0.34,0.05,-24.7,-37.15,1.17,7.938186190812106
48867,1.26,-3.26,6.91,-2.37,-0.35,0.06,-24.66,-37.02,1.49,7.74359735523484
48874,1.31,-3.23,6.24,-2.37,-0.36,0.06,-25.23,-36.73,1.83,7.147489069596399
48881,1.26,-3.33,5.88,-2.48,-0.36,0.06,-24.83,-36.71,3.04,6.873929007489094
48888,1.28,-3.52,5.03,-2.6,-0.38,0.06,-25.24,-34.13,6.77,6.271339569820789
48895,1.26,-3.62,4.62,-2.7,-0.42,0.07,-25.24,-35.55,5.74,6.003032566961469
48902,1.4,-3.79,3.87,-2.7,-0.47,0.08,-25.02,-35.21,6.3,5.594729662816605
48909,1.58,-3.84,3.61,-2.76,-0.47,0.08,-25.04,-34.67,7.03,5.5021904728935
48916,2.05,-3.85,3.04,-2.78,-0.53,0.11,-25.14,-34.52,9.11,5.316634273673524
48923,2.38,-3.84,2.65,-2.83,-0.58,0.11,-24.92,-33.95,10.79,5.237604414233668
48930,3.07,-3.57,1.59,-2.83,-0.58,0.08,-25.05,-34.36,11.52,4.969698179970289
48937,3.31,-3.37,1.02,-2.92,-0.62,0.08,-25.23,-32.67,18.28,4.832535566346098
48944,3.53,-3.22,0.04,-3.09,-0.63,0.09,-25.52,-33.81,15.05,4.778169105421029
48951,3.28,-3.53,-0.28,-3.41,-0.61,0.15,-25.15,-33.63,16.4,4.826769105726935
48958,2.29,-4.33,-0.75,-3.41,-0.61,0.36,-25.12,-34.19,17.73,4.955350643496381
48965,1.96,-5.22,-0.95,-3.83,-0.58,0.36,-24.98,-33.79,19.25,5.656191298037929
48972,1.15,-8.14,-1.55,-4.3,-0.58,0.73,-24.33,-34.27,20.99,8.365679888688069
48979,0.8,-10.53,-2.25,-4.85,-0.58,0.99,-24.13,-34.27,22.79,10.797379311666326
48986,0.58,-16.37,-4.17,-4.85,-0.58,0.81,-24.47,-33.57,29.22,16.90272759053994
48993,0.79,-19.07,-5.47,-5.31,-0.53,0.81,-24.25,-32.65,28.02,19.854719841891495
