timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
0,-0.51,1.29,9.77,-0.05,-0.01,0.1,4.97,0.01,-89.45,9.867983583285898
7,-0.52,1.29,9.8,-0.04,-0.01,0.09,5.19,-0.42,-89.39,9.898206908324356
14,-0.54,1.28,9.84,-0.04,-0.02,0.09,5.0,0.1,-89.17,9.937585219760383
21,-0.55,1.26,9.83,-0.04,-0.02,0.09,5.17,-0.69,-88.63,9.9256737806559
28,-0.65,1.17,9.84,-0.04,-0.02,0.1,5.23,-0.48,-88.91,9.930609246164105
35,-0.69,1.13,9.83,-0.04,-0.03,0.1,5.07,-0.42,-88.47,9.918765044096972
42,-0.81,1.09,9.84,-0.03,-0.04,0.08,4.06,0.66,-83.91,9.933267337588372
49,-0.85,1.11,9.87,-0.03,-0.04,0.08,4.98,-0.72,-87.99,9.968525467690794
56,-0.93,1.18,9.84,-0.02,-0.05,0.05,5.01,-1.13,-88.21,9.954039381075404
63,-0.93,1.25,9.85,-0.01,-0.07,0.04,4.98,-0.83,-87.81,9.972457069348556
70,-0.96,1.34,9.86,-0.01,-0.09,0.02,4.82,-0.75,-87.83,9.996839500562166
77,-0.92,1.39,9.85,-0.01,-0.09,0.02,5.16,-0.5,-87.85,9.990045044943491
84,-0.88,1.44,9.83,-0.02,-0.11,0.01,4.4,-0.28,-88.67,9.973810706044105
91,-0.81,1.48,9.85,-0.03,-0.12,-0.0,4.5,0.72,-85.81,9.993447853468792
98,-0.69,1.57,9.83,-0.05,-0.14,-0.02,4.21,0.54,-88.63,9.978471826888123
105,-0.63,1.6,9.84,-0.05,-0.14,-0.02,4.3,-0.1,-89.02,9.989119080279302
112,-0.4,1.73,9.76,-0.06,-0.15,-0.04,4.37,0.38,-89.32,9.920206651073354
119,-0.29,1.79,9.73,-0.08,-0.15,-0.05,4.62,0.06,-89.35,9.897529994902769
126,-0.05,1.92,9.68,-0.1,-0.15,-0.05,4.49,-0.34,-88.5,9.868703055619822
133,0.05,1.88,9.64,-0.1,-0.15,-0.05,4.6,-0.29,-86.69,9.821736099081466
140,0.17,1.77,9.63,-0.11,-0.14,-0.04,3.73,1.7,-85.41,9.79278816272465
147,0.2,1.74,9.63,-0.11,-0.13,-0.03,4.12,-0.23,-89.01,9.78797731914005
154,0.27,1.71,9.66,-0.11,-0.11,-0.04,4.41,-0.31,-88.66,9.813898308011959
161,0.32,1.72,9.71,-0.11,-0.11,-0.04,4.21,-0.23,-88.4,9.866351909393869
