timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,acceleration_magnitude
0,5.37,-1.56,8.04,-0.03,0.04,-0.06,9.793472315782589
6,5.31,-1.6,8.08,-0.03,0.05,-0.09,9.800127550190354
12,5.3,-1.71,8.16,-0.02,0.07,-0.12,9.879256044864917
18,5.3,-1.71,8.16,-0.02,0.07,-0.12,9.879256044864917
24,5.34,-1.87,8.23,-0.03,0.08,-0.14,9.987261887023891
30,5.44,-2.09,8.23,-0.04,0.08,-0.16,10.084374050976095
36,5.44,-2.09,8.23,-0.04,0.08,-0.16,10.084374050976095
42,5.61,-2.27,8.2,-0.04,0.09,-0.18,10.191417958262727
48,5.75,-2.3,8.17,-0.04,0.09,-0.19,10.25189738536238
54,5.75,-2.3,8.17,-0.03,0.1,-0.19,10.25189738536238
60,5.76,-2.17,8.17,-0.01,0.12,-0.2,10.229144636771933
66,5.76,-2.17,8.17,-0.01,0.12,-0.2,10.229144636771933
72,5.73,-2.04,8.22,0.0,0.13,-0.2,10.22560022688155
78,5.72,-1.91,8.26,0.0,0.15,-0.21,10.227125695912806
84,5.72,-1.91,8.26,0.0,0.15,-0.21,10.227125695912806
90,5.68,-1.74,8.26,-0.01,0.16,-0.23,10.174359930727828
96,5.65,-1.64,8.25,-0.01,0.17,-0.25,10.132847576076529
102,5.65,-1.64,8.25,-0.01,0.17,-0.25,10.132847576076529
108,5.58,-1.54,8.25,-0.02,0.19,-0.25,10.078219088708085
114,5.53,-1.43,8.27,-0.02,0.2,-0.25,10.05080593783404
120,5.53,-1.43,8.27,-0.02,0.2,-0.25,10.05080593783404
126,5.52,-1.41,8.35,-0.04,0.2,-0.26,10.108461801876683
132,5.6,-1.51,8.45,-0.04,0.2,-0.26,10.249029222321496
138,5.6,-1.51,8.45,-0.06,0.21,-0.28,10.249029222321496
144,5.72,-1.65,8.51,-0.08,0.22,-0.31,10.385615051599014
150,5.72,-1.65,8.51,-0.08,0.22,-0.31,10.385615051599014
156,5.88,-1.72,8.54,-0.08,0.23,-0.34,10.51020456508816
162,6.04,-1.72,8.53,-0.08,0.25,-0.36,10.592492624495897
168,6.04,-1.72,8.53,-0.08,0.25,-0.36,10.592492624495897
174,6.2,-1.71,8.47,-0.08,0.28,-0.36,10.63508345054236
180,6.33,-1.68,8.38,-0.08,0.31,-0.35,10.635586490645451
186,6.33,-1.68,8.38,-0.08,0.31,-0.35,10.635586490645451
192,6.42,-1.64,8.3,-0.08,0.34,-0.32,10.620546125317663
198,6.36,-1.58,8.25,-0.06,0.38,-0.28,10.536057137278632
204,6.36,-1.58,8.25,-0.06,0.38,-0.28,10.536057137278632
210,6.23,-1.55,8.26,-0.05,0.41,-0.24,10.461500848348674
216,6.1,-1.58,8.35,-0.05,0.41,-0.24,10.460826927160204
222,6.1,-1.58,8.35,-0.04,0.44,-0.21,10.460826927160204
228,5.99,-1.6,8.46,-0.04,0.46,-0.21,10.488646242485252
234,5.99,-1.6,8.46,-0.04,0.46,-0.21,10.488646242485252
240,5.92,-1.68,8.5,-0.05,0.49,-0.24,10.493750521143525
246,5.87,-1.71,8.43,-0.07,0.52,-0.28,10.413736121104662
252,5.87,-1.71,8.43,-0.07,0.52,-0.28,10.413736121104662
258,5.82,-1.67,8.24,-0.1,0.54,-0.32,10.225404637470342
264,5.77,-1.73,7.96,-0.12,0.56,-0.33,9.982354431695962
270,5.77,-1.73,7.96,-0.12,0.56,-0.33,9.982354431695962
276,5.65,-1.8,7.69,-0.12,0.58,-0.31,9.710746624230291
282,5.48,-1.83,7.53,-0.09,0.6,-0.27,9.491058950401689
288,5.48,-1.83,7.53,-0.09,0.6,-0.27,9.491058950401689
294,5.22,-1.77,7.53,-0.04,0.61,-0.23,9.331784395280465
300,5.0,-1.65,7.67,-0.04,0.61,-0.23,9.3033004896112
306,5.0,-1.65,7.67,-0.01,0.61,-0.22,9.3033004896112
312,4.94,-1.69,7.88,-0.01,0.6,-0.23,9.452729764464866
318,4.94,-1.69,7.88,-0.01,0.6,-0.23,9.452729764464866
324,4.94,-1.77,8.06,-0.01,0.59,-0.25,9.617697229586717
330,4.96,-1.86,8.22,-0.0,0.58,-0.26,9.779038807572041
336,4.96,-1.86,8.22,-0.0,0.58,-0.26,9.779038807572041
342,5.03,-1.95,8.35,0.01,0.58,-0.27,9.94112166709572
348,5.13,-1.98,8.42,0.03,0.58,-0.28,10.056525244834818
354,5.13,-1.98,8.42,0.03,0.58,-0.28,10.056525244834818
360,5.25,-1.91,8.41,0.03,0.57,-0.29,10.096469680041633
366,5.39,-1.9,8.25,0.01,0.58,-0.31,10.036164606063414
372,5.39,-1.9,8.25,0.01,0.58,-0.31,10.036164606063414
378,5.56,-2.04,8.04,-0.02,0.58,-0.3,9.985829960499025
384,5.66,-2.13,7.84,-0.02,0.58,-0.3,9.901419090211261
390,5.66,-2.13,7.84,-0.01,0.59,-0.25,9.901419090211261
396,5.67,-2.14,7.77,0.02,0.61,-0.17,9.854004262227614
402,5.67,-2.14,7.77,0.02,0.61,-0.17,9.854004262227614
408,5.69,-2.19,7.74,0.06,0.63,-0.09,9.85290820012041
414,5.63,-2.2,7.81,0.1,0.65,0.0,9.875879707651364
420,5.63,-2.2,7.81,0.1,0.65,0.0,9.875879707651364
426,5.39,-2.07,7.95,0.16,0.68,0.08,9.825451643563262
432,5.11,-1.99,8.12,0.2,0.69,0.13,9.79829577018371
438,5.11,-1.99,8.12,0.2,0.69,0.13,9.79829577018371
444,4.78,-1.84,8.33,0.23,0.69,0.15,9.778696232116019
450,4.49,-1.7,8.51,0.25,0.68,0.15,9.770885323244768
456,4.49,-1.7,8.51,0.25,0.68,0.15,9.770885323244768
462,4.24,-1.52,8.63,0.26,0.67,0.13,9.734726498469282
468,4.11,-1.46,8.65,0.26,0.67,0.13,9.687424838418103
474,4.11,-1.46,8.65,0.25,0.65,0.12,9.687424838418103
480,4.05,-1.48,8.57,0.25,0.63,0.12,9.593633305479212
486,4.05,-1.48,8.57,0.25,0.63,0.12,9.593633305479212
492,4.06,-1.49,8.53,0.27,0.61,0.14,9.563712668205794
498,4.13,-1.5,8.58,0.32,0.6,0.19,9.639673230976245
504,4.13,-1.5,8.58,0.32,0.6,0.19,9.639673230976245
510,4.3,-1.5,8.71,0.36,0.6,0.22,9.82873847449407
516,4.39,-1.44,8.96,0.39,0.61,0.25,10.081036653043178
522,4.39,-1.44,8.96,0.39,0.61,0.25,10.081036653043178
528,4.42,-1.27,9.14,0.4,0.63,0.25,10.231759379500673
534,4.42,-1.17,9.24,0.39,0.65,0.24,10.309359824935784
540,4.42,-1.17,9.24,0.39,0.65,0.24,10.309359824935784
546,4.27,-1.09,9.26,0.37,0.68,0.24,10.25517430373565
552,4.27,-0.95,9.25,0.37,0.68,0.24,10.23219917710753
558,4.07,-0.95,9.25,0.37,0.7,0.27,10.15036452547395
564,3.82,-0.84,9.2,0.37,0.72,0.32,9.996899519350986
570,3.82,-0.84,9.2,0.37,0.72,0.32,9.996899519350986
576,3.53,-0.78,9.1,0.36,0.73,0.39,9.79179758777723
582,3.23,-0.8,9.03,0.37,0.74,0.47,9.623606392616024
588,3.23,-0.8,9.03,0.37,0.74,0.47,9.623606392616024
594,2.92,-0.86,9.01,0.37,0.74,0.54,9.510315452181384
600,2.65,-0.86,9.09,0.39,0.74,0.59,9.507376083862466
606,2.65,-0.86,9.09,0.39,0.74,0.59,9.507376083862466
612,2.38,-0.95,9.25,0.4,0.73,0.59,9.598406117684332
618,2.16,-0.99,9.48,0.42,0.73,0.55,9.773233855792054
624,2.16,-0.99,9.48,0.42,0.73,0.55,9.773233855792054
630,1.96,-0.93,9.65,0.44,0.73,0.48,9.8908543614796
636,1.96,-0.77,9.78,0.44,0.73,0.48,10.004144141304641
642,1.83,-0.77,9.78,0.44,0.73,0.39,9.979488964871898
648,1.76,-0.64,9.83,0.41,0.71,0.31,10.006802686173042
654,1.76,-0.64,9.83,0.41,0.71,0.31,10.006802686173042
660,1.82,-0.6,9.74,0.37,0.7,0.25,9.926731586982697
666,1.97,-0.65,9.56,0.33,0.67,0.23,9.782484347035778
672,1.97,-0.65,9.56,0.33,0.67,0.23,9.782484347035778
678,2.13,-0.66,9.36,0.33,0.65,0.23,9.621959259942852
684,2.3,-0.66,9.23,0.35,0.62,0.26,9.535119296579357
690,2.3,-0.66,9.23,0.35,0.62,0.26,9.535119296579357
696,2.37,-0.54,9.25,0.37,0.61,0.28,9.564047260443667
702,2.37,-0.41,9.37,0.37,0.6,0.3,9.673773824108148
708,2.37,-0.41,9.37,0.37,0.6,0.3,9.673773824108148
714,2.3,-0.32,9.49,0.36,0.6,0.3,9.769979529149486
720,2.3,-0.27,9.6,0.36,0.6,0.3,9.87536834756051
726,2.17,-0.27,9.6,0.34,0.6,0.3,9.845902701123956
732,2.03,-0.15,9.7,0.35,0.6,0.29,9.911276406195118
738,2.03,-0.15,9.7,0.35,0.6,0.29,9.911276406195118
744,1.83,0.06,9.8,0.35,0.59,0.28,9.969578727308393
750,1.66,0.16,9.93,0.33,0.59,0.27,10.069066490991109
756,1.66,0.16,9.93,0.33,0.59,0.27,10.069066490991109
762,1.51,0.22,10.02,0.31,0.59,0.26,10.13552662667313
768,1.35,0.25,10.08,0.28,0.58,0.26,10.173072298966522
774,1.35,0.25,10.08,0.28,0.58,0.26,10.173072298966522
780,1.25,0.23,10.15,0.25,0.57,0.24,10.22926683589787
786,1.17,0.25,10.2,0.25,0.57,0.21,10.269926971502766
792,1.17,0.25,10.2,0.24,0.57,0.21,10.269926971502766
798,1.09,0.31,10.19,0.21,0.56,0.19,10.252819124513998
804,1.09,0.31,10.16,0.21,0.56,0.19,10.223003472561281
810,1.03,0.34,10.16,0.19,0.54,0.16,10.21773458257749
816,1.04,0.3,10.11,0.16,0.53,0.14,10.167777534938498
822,1.04,0.3,10.11,0.16,0.53,0.14,10.167777534938498
828,1.17,0.27,10.05,0.13,0.5,0.12,10.12147716492015
834,1.36,0.18,9.95,0.11,0.47,0.1,10.044127637580079
840,1.36,0.18,9.95,0.11,0.47,0.1,10.044127637580079
846,1.59,0.06,9.9,0.09,0.46,0.1,10.027048419151072
852,1.82,-0.01,9.89,0.08,0.45,0.11,10.056072792099311
858,1.82,-0.01,9.89,0.08,0.45,0.11,10.056072792099311
864,1.94,-0.09,9.9,0.06,0.46,0.13,10.088691689213226
870,1.94,-0.22,9.88,0.06,0.48,0.16,10.0710674707302
876,1.94,-0.22,9.88,0.04,0.48,0.16,10.0710674707302
882,1.76,-0.39,9.77,0.02,0.51,0.19,9.934918218083126
888,1.76,-0.39,9.59,0.02,0.51,0.19,9.75796085255521
894,1.44,-0.56,9.59,0.02,0.53,0.22,9.713665631469924
900,1.06,-0.73,9.38,0.04,0.55,0.24,9.46788783203519
906,1.06,-0.73,9.38,0.04,0.55,0.24,9.46788783203519
912,0.67,-0.95,9.23,0.06,0.56,0.25,9.302918896776431
918,0.34,-1.16,9.18,0.11,0.56,0.23,9.259244029617104
924,0.34,-1.16,9.18,0.11,0.56,0.23,9.259244029617104
930,0.1,-1.22,9.25,0.18,0.54,0.2,9.330643064655298
936,-0.02,-1.08,9.43,0.25,0.51,0.17,9.491664764413036
942,-0.02,-1.08,9.43,0.25,0.51,0.17,9.491664764413036
948,0.03,-0.86,9.61,0.27,0.46,0.17,9.648450652825042
954,0.23,-0.67,9.73,0.27,0.43,0.18,9.75575214937321
960,0.23,-0.67,9.73,0.27,0.43,0.18,9.75575214937321
966,0.42,-0.55,9.76,0.25,0.4,0.22,9.784503053298108
972,0.42,-0.55,9.68,0.25,0.4,0.22,9.704705044461681
978,0.57,-0.54,9.68,0.24,0.39,0.26,9.711791801722276
984,0.66,-0.49,9.56,0.25,0.39,0.29,9.59527487881405
990,0.66,-0.49,9.56,0.25,0.39,0.29,9.59527487881405
996,0.74,-0.46,9.5,0.26,0.4,0.28,9.539874213007213
1002,0.76,-0.41,9.54,0.29,0.41,0.23,9.579003079652912
1008,0.76,-0.41,9.54,0.29,0.41,0.23,9.579003079652912
1014,0.67,-0.22,9.69,0.32,0.43,0.16,9.715626588131101
1020,0.5,0.01,9.89,0.33,0.45,0.08,9.902636012698842
1026,0.5,0.01,9.89,0.33,0.45,0.08,9.902636012698842
1032,0.38,0.19,10.11,0.32,0.45,0.04,10.118922867578346
1038,0.28,0.2,10.25,0.32,0.45,0.03,10.25577398346902
1044,0.28,0.2,10.25,0.29,0.44,0.03,10.25577398346902
1050,0.23,0.09,10.25,0.25,0.43,0.05,10.252975177966638
1056,0.23,0.09,10.12,0.25,0.43,0.05,10.123013385351221
1062,0.26,-0.08,10.12,0.22,0.41,0.07,10.123655466282917
1068,0.33,-0.26,9.93,0.2,0.4,0.1,9.938883237064415
1074,0.33,-0.26,9.93,0.2,0.4,0.1,9.938883237064415
1080,0.39,-0.38,9.74,0.19,0.39,0.12,9.755208865011554
1086,0.42,-0.45,9.6,0.2,0.4,0.16,9.619714132966738
1092,0.42,-0.45,9.6,0.2,0.4,0.16,9.619714132966738
1098,0.35,-0.44,9.51,0.21,0.4,0.2,9.526604851677224
1104,0.31,-0.4,9.48,0.23,0.39,0.24,9.493497774793019
1110,0.31,-0.4,9.48,0.23,0.39,0.24,9.493497774793019
1116,0.23,-0.28,9.54,0.25,0.39,0.28,9.546879071193894
1122,0.04,-0.03,9.64,0.25,0.39,0.31,9.64012966717772
1128,0.04,-0.03,9.64,0.28,0.38,0.31,9.64012966717772
1134,-0.01,0.04,9.78,0.28,0.35,0.33,9.78008691167926
1140,-0.01,0.04,9.91,0.28,0.35,0.33,9.910085771576348
1146,-0.11,0.11,9.91,0.3,0.34,0.35,9.911220913691713
1152,-0.27,0.34,10.03,0.31,0.33,0.36,10.039392411894257
1158,-0.27,0.34,10.03,0.31,0.33,0.36,10.039392411894257
1164,-0.33,0.39,10.17,0.29,0.31,0.34,10.182823773394096
1170,-0.37,0.48,10.25,0.26,0.29,0.31,10.267901440898232
1176,-0.37,0.48,10.25,0.26,0.29,0.31,10.267901440898232
1182,-0.36,0.58,10.21,0.23,0.27,0.27,10.23279531701871
1188,-0.33,0.46,10.18,0.19,0.25,0.22,10.195729498177165
1194,-0.33,0.46,10.18,0.19,0.25,0.22,10.195729498177165
1200,-0.41,0.67,10.03,0.19,0.25,0.19,10.06071071048164
1206,-0.46,0.67,9.85,0.19,0.25,0.17,9.883471050192842
1212,-0.46,0.67,9.85,0.17,0.23,0.17,9.883471050192842
1218,-0.49,0.57,9.69,0.16,0.22,0.17,9.719110041562447
1224,-0.49,0.57,9.69,0.16,0.22,0.17,9.719110041562447
1230,-0.6,0.35,9.63,0.18,0.21,0.16,9.655019419970113
1236,-0.69,0.23,9.73,0.23,0.2,0.13,9.7571460991419
1242,-0.69,0.23,9.73,0.23,0.2,0.13,9.7571460991419
1248,-0.78,0.38,9.77,0.27,0.2,0.09,9.808450438270052
1254,-0.84,0.52,9.83,0.26,0.18,0.03,9.87951921907134
1260,-0.84,0.52,9.83,0.26,0.18,0.03,9.87951921907134
1266,-0.9,0.5,10.01,0.24,0.16,-0.01,10.06280775926878
1272,-0.84,0.69,10.03,0.24,0.14,-0.03,10.0887362935107
1278,-0.84,0.69,10.03,0.24,0.14,-0.03,10.0887362935107
1284,-0.7,0.81,10.02,0.22,0.11,-0.04,10.077028331804966
1290,-0.55,0.94,9.96,0.22,0.11,-0.04,10.019366247423038
1296,-0.55,0.94,9.96,0.21,0.09,-0.04,10.019366247423038
1302,-0.41,0.98,9.92,0.2,0.08,-0.04,9.976717897184425
1308,-0.41,0.98,9.92,0.2,0.08,-0.04,9.976717897184425
1314,-0.28,0.99,9.88,0.2,0.07,-0.06,9.933423377667943
1320,-0.25,0.95,9.87,0.2,0.08,-0.09,9.918765044096972
1326,-0.25,0.95,9.87,0.2,0.08,-0.09,9.918765044096972
1332,-0.3,0.91,9.88,0.2,0.09,-0.13,9.92635381194928
1338,-0.39,0.94,9.93,0.21,0.1,-0.16,9.982013824875219
1344,-0.39,0.94,9.93,0.21,0.1,-0.16,9.982013824875219
1350,-0.46,1.05,10.0,0.2,0.1,-0.18,10.065490549396984
1356,-0.48,1.19,10.08,0.18,0.09,-0.19,10.161343415119873
1362,-0.48,1.19,10.08,0.18,0.09,-0.19,10.161343415119873
1368,-0.44,1.3,10.19,0.15,0.08,-0.19,10.282008558642616
1374,-0.35,1.38,10.28,0.15,0.08,-0.19,10.378116399424318
1380,-0.35,1.38,10.28,0.12,0.07,-0.17,10.378116399424318
1386,-0.18,1.51,10.31,0.09,0.05,-0.14,10.421544991027003
1392,-0.18,1.51,10.31,0.09,0.05,-0.14,10.421544991027003
1398,-0.07,1.53,10.29,0.05,0.04,-0.11,10.403360034142814
1404,0.03,1.5,10.2,-0.0,0.04,-0.11,10.309747814568501
1410,0.03,1.5,10.2,-0.0,0.04,-0.11,10.309747814568501
1416,0.08,1.35,10.04,-0.05,0.04,-0.1,10.13067125120542
1422,0.11,1.11,9.82,-0.07,0.04,-0.09,9.883147271997924
1428,0.11,1.11,9.82,-0.07,0.04,-0.09,9.883147271997924
1434,0.07,0.93,9.65,-0.06,0.05,-0.06,9.694962609520472
1440,-0.02,0.8,9.6,-0.02,0.05,-0.05,9.633296424381427
1446,-0.02,0.8,9.6,-0.02,0.05,-0.05,9.633296424381427
1452,-0.13,0.76,9.71,0.02,0.06,-0.03,9.740564665356933
1458,-0.24,0.78,9.96,0.02,0.06,-0.03,9.993377807328212
1464,-0.24,0.78,9.96,0.05,0.06,-0.02,9.993377807328212
1470,-0.34,0.92,10.18,0.05,0.06,-0.02,10.227140362779812
1476,-0.34,0.92,10.18,0.05,0.06,-0.02,10.227140362779812
1482,-0.39,0.95,10.35,-0.0,0.05,-0.03,10.400822082893255
1488,-0.4,0.95,10.34,-0.05,0.04,-0.03,10.391251127751653
1494,-0.4,0.95,10.34,-0.05,0.04,-0.03,10.391251127751653
1500,-0.35,0.92,10.25,-0.1,0.02,-0.03,10.297154946877317
1506,-0.34,0.86,10.09,-0.12,0.01,-0.03,10.132289968215478
1512,-0.34,0.86,10.09,-0.12,0.01,-0.03,10.132289968215478
1518,-0.28,0.79,9.95,-0.12,-0.0,-0.05,9.98523910580012
1524,-0.22,0.75,9.8,-0.09,-0.02,-0.07,9.831118959711556
1530,-0.22,0.75,9.8,-0.09,-0.02,-0.07,9.831118959711556
1536,-0.2,0.69,9.73,-0.06,-0.02,-0.1,9.756485022793814
1542,-0.2,0.6,9.71,-0.06,-0.02,-0.1,9.730575522547474
1548,-0.2,0.6,9.71,-0.03,-0.03,-0.13,9.730575522547474
1554,-0.2,0.5,9.72,0.0,-0.02,-0.15,9.734906265599069
1560,-0.2,0.5,9.72,0.0,-0.02,-0.15,9.734906265599069
1566,-0.2,0.55,9.78,0.04,-0.01,-0.18,9.797494577696892
1572,-0.23,0.66,9.85,0.05,-0.01,-0.2,9.874765820008088
1578,-0.23,0.66,9.85,0.05,-0.01,-0.2,9.874765820008088
1584,-0.29,0.74,9.88,0.03,-0.01,-0.22,9.911917069870995
1590,-0.27,0.69,9.91,-0.01,-0.01,-0.23,9.937660690524707
1596,-0.27,0.69,9.91,-0.01,-0.01,-0.23,9.937660690524707
1602,-0.24,0.62,9.96,-0.03,-0.02,-0.23,9.982164094022899
1608,-0.22,0.6,10.02,-0.05,-0.03,-0.23,10.040358559334422
1614,-0.22,0.6,10.02,-0.05,-0.03,-0.23,10.040358559334422
1620,-0.17,0.65,10.08,-0.05,-0.05,-0.22,10.102366059493193
1626,-0.09,0.6,10.07,-0.05,-0.05,-0.22,10.088260504170181
1632,-0.09,0.6,10.07,-0.08,-0.07,-0.2,10.088260504170181
1638,0.0,0.48,9.94,-0.11,-0.08,-0.18,9.95158278868241
1644,0.0,0.48,9.94,-0.11,-0.08,-0.18,9.95158278868241
1650,0.12,0.28,9.73,-0.13,-0.09,-0.17,9.734767588391621
1656,0.22,0.11,9.51,-0.13,-0.09,-0.17,9.51318033046783
1662,0.22,0.11,9.51,-0.13,-0.09,-0.17,9.51318033046783
1668,0.29,0.06,9.38,-0.09,-0.07,-0.17,9.384673675733216
1674,0.31,0.14,9.34,-0.05,-0.05,-0.17,9.346191737814927
1680,0.31,0.14,9.34,-0.05,-0.05,-0.17,9.346191737814927
1686,0.27,0.21,9.44,-0.02,-0.03,-0.15,9.446195001163167
1692,0.22,0.29,9.66,0.0,-0.01,-0.12,9.666855745277262
1698,0.22,0.29,9.66,0.0,-0.01,-0.12,9.666855745277262
1704,0.11,0.41,9.94,0.01,-0.0,-0.06,9.949060257129815
1710,-0.04,0.57,10.23,0.01,-0.0,-0.06,10.245945539578083
1716,-0.04,0.57,10.23,0.01,-0.0,0.01,10.245945539578083
1722,-0.15,0.68,10.4,-0.03,-0.01,0.09,10.423286429912594
1728,-0.15,0.68,10.4,-0.03,-0.01,0.09,10.423286429912594
1734,-0.25,0.68,10.44,-0.08,-0.03,0.15,10.465108695087691
1740,-0.31,0.58,10.36,-0.12,-0.04,0.17,10.38085256614311
1746,-0.31,0.58,10.36,-0.12,-0.04,0.17,10.38085256614311
1752,-0.39,0.53,10.21,-0.14,-0.04,0.16,10.231182727329232
1758,-0.47,0.59,10.05,-0.13,-0.04,0.12,10.0782687005259
1764,-0.47,0.59,10.05,-0.13,-0.04,0.12,10.0782687005259
1770,-0.55,0.73,10.0,-0.11,-0.03,0.05,10.041683125850964
1776,-0.63,0.9,10.04,-0.11,-0.03,-0.01,10.099925742301275
1782,-0.63,0.9,10.04,-0.11,-0.03,-0.01,10.099925742301275
1788,-0.69,1.08,10.14,-0.12,-0.03,-0.07,10.220670232426052
1794,-0.71,1.25,10.24,-0.12,-0.03,-0.07,10.340415852372669
1800,-0.71,1.25,10.24,-0.17,-0.03,-0.12,10.340415852372669
1806,-0.66,1.34,10.27,-0.23,-0.05,-0.14,10.3780585853039
1812,-0.66,1.34,10.27,-0.23,-0.05,-0.14,10.3780585853039
1818,-0.55,1.31,10.24,-0.29,-0.08,-0.13,10.338094602004762
1824,-0.44,1.27,10.15,-0.33,-0.11,-0.09,10.238603420388936
1830,-0.44,1.27,10.15,-0.33,-0.11,-0.09,10.238603420388936
1836,-0.28,1.16,10.0,-0.35,-0.13,-0.02,10.070948316817042
1842,-0.15,1.06,9.83,-0.37,-0.15,0.05,9.888124190158617
1848,-0.15,1.06,9.83,-0.37,-0.15,0.05,9.888124190158617
1854,-0.03,0.9,9.68,-0.39,-0.15,0.1,9.721795101728897
1860,0.02,0.68,9.57,-0.41,-0.13,0.09,9.59414925879309
1866,0.02,0.68,9.57,-0.41,-0.13,0.09,9.59414925879309
1872,0.01,0.44,9.49,-0.44,-0.11,0.03,9.500199997894782
1878,0.01,0.2,9.46,-0.44,-0.11,0.03,9.462119212945904
1884,0.02,0.2,9.46,-0.44,-0.08,-0.05,9.46213506561812
1890,-0.1,0.09,9.49,-0.42,-0.06,-0.12,9.490953587495833
1896,-0.1,0.09,9.49,-0.42,-0.06,-0.12,9.490953587495833
1902,-0.09,0.01,9.56,-0.41,-0.06,-0.18,9.560428860673563
1908,-0.07,-0.0,9.68,-0.41,-0.06,-0.2,9.680253095864797
1914,-0.07,-0.0,9.68,-0.41,-0.06,-0.2,9.680253095864797
1920,-0.08,-0.02,9.83,-0.42,-0.07,-0.19,9.830345873874428
1926,0.02,-0.15,9.94,-0.44,-0.09,-0.17,9.941151844731072
1932,0.02,-0.15,9.94,-0.44,-0.09,-0.17,9.941151844731072
1938,0.18,-0.25,9.96,-0.45,-0.11,-0.14,9.964762917400494
1944,0.32,-0.45,9.96,-0.45,-0.12,-0.12,9.975294481868694
1950,0.32,-0.45,9.96,-0.44,-0.12,-0.12,9.975294481868694
1956,0.41,-0.54,9.91,-0.41,-0.11,-0.1,9.933166665268432
1962,0.41,-0.69,9.85,-0.41,-0.11,-0.1,9.882646406707062
1968,0.52,-0.69,9.85,-0.39,-0.11,-0.11,9.887820791256281
1974,0.55,-0.84,9.83,-0.36,-0.1,-0.11,9.881143658504312
1980,0.55,-0.84,9.83,-0.36,-0.1,-0.11,9.881143658504312
1986,0.56,-0.98,9.82,-0.33,-0.08,-0.12,9.884654773941273
1992,0.57,-1.04,9.84,-0.3,-0.07,-0.13,9.911210824112258
1998,0.57,-1.04,9.84,-0.3,-0.07,-0.13,9.911210824112258
2004,0.54,-1.09,9.86,-0.27,-0.05,-0.13,9.934752135810937
2010,0.5,-1.17,9.92,-0.24,-0.04,-0.13,10.001264919998869
2016,0.5,-1.17,9.92,-0.24,-0.04,-0.13,10.001264919998869
2022,0.47,-1.14,9.96,-0.21,-0.04,-0.12,10.03604005571919
2028,0.44,-1.02,10.03,-0.21,-0.04,-0.1,10.091327960184426
2034,0.44,-1.02,10.03,-0.17,-0.04,-0.1,10.091327960184426
2040,0.45,-0.94,10.03,-0.15,-0.04,-0.07,10.083997223323694
2046,0.45,-0.94,9.98,-0.15,-0.04,-0.07,10.034266291064833
2052,0.43,-0.83,9.98,-0.12,-0.05,-0.03,10.02368195824269
2058,0.41,-0.76,9.9,-0.1,-0.05,0.01,9.937590251162502
2064,0.41,-0.76,9.9,-0.1,-0.05,0.01,9.937590251162502
2070,0.41,-0.64,9.82,-0.08,-0.05,0.04,9.84937053826284
2076,0.37,-0.55,9.8,-0.07,-0.04,0.03,9.822392783838367
2082,0.37,-0.55,9.8,-0.07,-0.04,0.03,9.822392783838367
2088,0.36,-0.48,9.76,-0.07,-0.04,0.01,9.778425231089104
2094,0.37,-0.42,9.75,-0.07,-0.03,-0.03,9.76605345060122
2100,0.37,-0.42,9.75,-0.07,-0.03,-0.03,9.76605345060122
2106,0.36,-0.29,9.72,-0.06,-0.01,-0.05,9.730986589241608
2112,0.4,-0.25,9.71,-0.06,-0.0,-0.08,9.721450509054707
2118,0.4,-0.25,9.71,-0.07,-0.0,-0.08,9.721450509054707
2124,0.43,-0.23,9.68,-0.09,0.0,-0.09,9.692275274671061
2130,0.43,-0.23,9.63,-0.09,0.0,-0.09,9.642338927874295
2136,0.5,-0.28,9.63,-0.11,0.01,-0.11,9.647035814176292
2142,0.6,-0.41,9.58,-0.11,0.02,-0.14,9.607523093909272
2148,0.6,-0.41,9.58,-0.11,0.02,-0.14,9.607523093909272
2154,0.65,-0.47,9.61,-0.09,0.03,-0.15,9.643417444039224
2160,0.69,-0.38,9.72,-0.05,0.04,-0.14,9.75186648801141
2166,0.69,-0.38,9.72,-0.05,0.04,-0.14,9.75186648801141
2172,0.65,-0.3,9.91,-0.05,0.05,-0.12,9.935824072516583
2178,0.59,-0.34,10.09,-0.08,0.06,-0.09,10.112952091254067
2184,0.59,-0.34,10.09,-0.08,0.06,-0.09,10.112952091254067
2190,0.53,-0.44,10.19,-0.13,0.06,-0.06,10.213256091962053
2196,0.49,-0.61,10.21,-0.13,0.06,-0.03,10.239936523240758
2202,0.49,-0.61,10.21,-0.17,0.06,-0.03,10.239936523240758
2208,0.46,-0.75,10.15,-0.19,0.06,-0.0,10.188061640959972
2214,0.46,-0.75,10.04,-0.19,0.06,-0.0,10.078477067493877
2220,0.45,-0.88,10.04,-0.19,0.05,0.02,10.088533094558395
2226,0.45,-1.0,9.94,-0.18,0.05,0.04,10.000304995348891
2232,0.45,-1.0,9.94,-0.18,0.05,0.04,10.000304995348891
2238,0.45,-1.03,9.82,-0.16,0.05,0.06,9.884118574764267
2244,0.43,-1.08,9.75,-0.15,0.05,0.07,9.819052907485528
2250,0.43,-1.08,9.75,-0.15,0.05,0.07,9.819052907485528
2256,0.38,-1.09,9.72,-0.15,0.05,0.08,9.78830424537366
2262,0.35,-1.11,9.7,-0.14,0.06,0.1,9.769575221062581
2268,0.35,-1.11,9.7,-0.14,0.06,0.1,9.769575221062581
