timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z,acceleration_magnitude
116403,-5.9,-5.72,4.77,-1.11,0.44,-0.35,17.85,-37.31,-6.56,9.50164722561304
116410,-5.66,-6.04,4.66,-1.2,0.43,-0.49,16.66,-35.74,-5.06,9.499094693706343
116417,-5.32,-6.62,4.59,-1.24,0.43,-0.59,17.89,-37.12,-6.64,9.65375056648969
116424,-5.14,-6.87,4.56,-1.24,0.43,-0.59,17.68,-36.98,-5.73,9.716485990315634
116431,-5.11,-7.12,4.61,-1.24,0.46,-0.63,17.3,-37.15,-5.61,9.902454241247469
116438,-5.09,-7.31,4.69,-1.2,0.49,-0.61,17.66,-36.29,-4.76,10.06679194182536
116445,-5.23,-7.51,4.82,-1.16,0.54,-0.53,17.47,-36.51,-4.88,10.34337469107641
116452,-5.32,-7.54,4.89,-1.16,0.54,-0.53,16.97,-36.06,-4.03,10.443471645003877
116459,-5.69,-7.54,5.02,-1.1,0.59,-0.44,17.39,-34.55,0.5,10.6971070855629
116466,-5.99,-7.51,5.05,-1.05,0.64,-0.38,15.67,-35.24,-4.02,10.852773838977756
116473,-6.67,-7.36,4.99,-1.03,0.71,-0.39,16.63,-35.74,-3.81,11.115691611411322
116480,-7.1,-7.26,4.93,-1.03,0.71,-0.39,16.91,-35.4,-3.68,11.288157511303604
116487,-7.81,-7.01,4.53,-1.04,0.79,-0.46,16.85,-35.6,-2.76,11.430533670830949
116494,-8.07,-6.92,4.28,-1.08,0.86,-0.58,16.49,-35.11,-1.99,11.459917102667015
116501,-8.44,-6.68,3.8,-1.12,0.9,-0.78,16.49,-35.41,1.53,11.41472732920064
116508,-8.44,-6.66,3.58,-1.12,0.9,-0.78,16.03,-33.27,-0.48,11.331619478256409
116515,-8.27,-6.49,3.4,-1.16,0.91,-1.05,16.19,-34.8,-0.19,11.048665077736768
116522,-7.94,-6.4,3.42,-1.15,0.89,-1.36,15.78,-34.68,1.2,10.756393447619883
116529,-7.14,-6.11,3.55,-1.14,0.85,-1.68,15.57,-34.38,1.91,10.045606004617143
116536,-6.59,-5.94,3.57,-1.14,0.85,-1.68,15.16,-34.04,2.7,9.563294411446298
116543,-5.57,-5.57,3.69,-1.15,0.79,-1.98,14.41,-34.03,3.04,8.698614832259215
116550,-5.02,-5.44,3.68,-1.21,0.75,-2.19,13.83,-33.34,3.2,8.266583332913303
116557,-4.24,-5.62,3.51,-1.32,0.7,-2.29,12.69,-31.18,8.71,7.866517653955911
116564,-3.87,-5.92,3.34,-1.32,0.7,-2.29,12.26,-33.03,4.12,7.821694189879837
116571,-3.13,-6.99,2.76,-1.45,0.63,-2.25,11.69,-32.94,4.5,8.14092132378148
116578,-2.81,-7.65,2.42,-1.56,0.57,-2.14,11.53,-32.86,4.75,8.501470461043784
116585,-2.02,-8.84,1.7,-1.61,0.52,-2.01,10.23,-31.89,5.61,9.225833295697468
116592,-1.61,-9.4,1.35,-1.61,0.52,-2.01,9.92,-31.51,6.99,9.631957225818644
116599,-0.78,-10.24,0.68,-1.58,0.48,-1.92,9.59,-31.01,11.77,10.292152350213245
116606,-0.36,-10.5,0.36,-1.5,0.46,-1.85,8.2,-30.81,7.79,10.512335611080918
